mal_id,title,title_japanese,url,image_url,type,status,score,scored_by,start_date,end_date,synopsis,rank,popularity,members,favorites,genres,studios,themes,demographics,source,rating,episodes,season,year,producers,explicit_genres,licensors,streaming
36286,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow,Re:ゼロから始める異世界生活 Memory Snow,https://myanimelist.net/anime/36286/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_-_Memory_Snow,https://cdn.myanimelist.net/images/anime/1081/95707.jpg,Movie,Finished Airing,7.58,169860.0,2018-10-06 00:00:00+00:00,,"Subaru Natsuki finally gets to take a breather, but he does not waste any time as he prepares for a date with his beloved Emilia. He scouts the nearby village for the right dating spot, and with the help of the village children, he finds a wonderful location. With that, he is well prepared for his date!

Unfortunately for Subaru, cold weather suddenly sweeps across Roswaal's mansion on his important day, leaving him with no choice but to postpone the date. Overnight, it becomes even colder and unbearable. Subaru must get to the bottom of this because, at this rate, his date will be the least of his worries.

[Written by MAL Rewrite]",1716.0,840,320490,688,['Fantasy'],['White Fox'],['Isekai'],[],Light novel,PG-13 - Teens 13 or older,1.0,Fall,,"['TV Tokyo', 'AT-X', 'Memory-Tech', 'Hakuhodo DY Music & Pictures', 'Kadokawa']",[],[],[]
39921,Re:Zero kara Hajimeru Isekai Seikatsu - Memory Snow - Manner Movie,Re:ゼロから始める異世界生活 Memory Snow マナームービー,https://myanimelist.net/anime/39921/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_-_Memory_Snow_-_Manner_Movie,https://cdn.myanimelist.net/images/anime/1018/122070.jpg,Movie,Finished Airing,7.52,25397.0,2018-10-06 00:00:00+00:00,,"Subaru Natsuki finally gets to take a breather, but he does not waste any time as he prepares for a date with his beloved Emilia. He scouts the nearby village for the right dating spot, and with the help of the village children, he finds a wonderful location. With that, he is well prepared for his date! Unfortunately for Subaru, cold weather suddenly sweeps across Roswaal's mansion on his important day, leaving him with no choice but to postpone the date. Overnight, it becomes even colder and unbearable. Subaru must get to the bottom of this because, at this rate, his date will be the least of his worries.

(Source: Apple TV)",1961.0,3230,56212,125,['Fantasy'],['Studio PuYUKAI'],['Isekai'],[],Light novel,G - All Ages,1.0,Fall,,['White Fox'],[],[],[]
39587,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season,Re：ゼロから始める異世界生活,https://myanimelist.net/anime/39587/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_2nd_Season,https://cdn.myanimelist.net/images/anime/1444/108005.jpg,TV,Finished Airing,8.33,724094.0,2020-07-08 00:00:00+00:00,2020-09-30T00:00:00+00:00,"A reunion that was supposed to spell the arrival of peaceful times is quickly shattered when Subaru Natsuki and Emilia return to Irlam village. Witnessing the devastation left behind by the calamities known as Sin Archbishops, Subaru sinks into the depths of despair as his ability to redo proves futile.

As the group makes their way to the Sanctuary in search of answers, Subaru has an unexpected encounter with the Witch of Greed—Echidna. Subjected to her untamed rhythm, he is forced to dive into the spirals of the past and future. At the same time, several mysterious threats set their sights on the Sanctuary, heralding a horrific fate for the hapless people trapped within.

Everlasting contracts, past sins, and unrequited love will clash and submerge into a river of blood in the second season of Re:Zero kara Hajimeru Isekai Seikatsu. Pushed to the brink of hopelessness, how long will Subaru's resolve to save his loved ones last?

[Written by MAL Rewrite]",269.0,127,1231794,12289,"['Drama', 'Fantasy', 'Suspense']",['White Fox'],"['Isekai', 'Psychological', 'Time Travel']",[],Light novel,R - 17+ (violence & profanity),13.0,Summer,2020.0,"['AT-X', 'Memory-Tech', 'Hakuhodo DY Music & Pictures', 'Kadokawa Media House', 'Kadokawa']",[],[],['Crunchyroll']
42203,Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2,Re：ゼロから始める異世界生活,https://myanimelist.net/anime/42203/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_2nd_Season_Part_2,https://cdn.myanimelist.net/images/anime/1724/117421.jpg,TV,Finished Airing,8.42,602851.0,2021-01-06 00:00:00+00:00,2021-03-24T00:00:00+00:00,"After a stern yet compelling speech by Otto Suwen, Subaru Natsuki solemnly swears that he will successfully make it through this timeline and save everyone he can along the way. The first step toward achieving this goal is to help Emilia work through her past; however, that is easier said than done. Feeling as if she has been lied to by everyone around her, it will be difficult for Emilia to trust anyone, even Subaru, her self-proclaimed knight.

Re:Zero kara Hajimeru Isekai Seikatsu 2nd Season Part 2 presents the culmination of Subaru's experiences with the Sanctuary and its people, along with his unwillingness to give up hope on saving them.

[Written by MAL Rewrite]",198.0,175,1019999,13272,"['Drama', 'Fantasy', 'Suspense']",['White Fox'],"['Isekai', 'Psychological', 'Time Travel']",[],Light novel,R - 17+ (violence & profanity),12.0,Winter,2021.0,"['AT-X', 'Memory-Tech', 'Hakuhodo DY Music & Pictures', 'Kadokawa Media House', 'Kadokawa']",[],[],"['Crunchyroll', 'Animax Asia', 'Bahamut Anime Crazy', 'Bilibili', 'Viu', 'iQIYI']"
54857,Re:Zero kara Hajimeru Isekai Seikatsu 3rd Season,Re:ゼロから始める異世界生活 3rd season,https://myanimelist.net/anime/54857/Re_Zero_kara_Hajimeru_Isekai_Seikatsu_3rd_Season,https://cdn.myanimelist.net/images/anime/1706/144725.jpg,TV,Finished Airing,8.44,185348.0,2024-10-02 00:00:00+00:00,2025-03-26T00:00:00+00:00,"One year after the events at the Sanctuary, Subaru Natsuki trains hard to better face future challenges. The peaceful days come to an end when Emilia receives an invitation to a meeting in the Watergate City of Priestella from none other than Anastasia Hoshin, one of her rivals in the royal selection. Considering the meeting's significance and the potential dangers Emilia could face, Subaru and his friends accompany her.

However, as Subaru reconnects with old associates and companions in Priestella, new formidable foes emerge. Driven by fanatical motivations and engaging in ruthless methods to achieve their ambitions, the new enemy targets Emilia and threaten the very existence of the city. Rallying his allies, Subaru must give his all once more to stop their nefarious goals from becoming a concrete reality.

[Written by MAL Rewrite]",181.0,574,440843,6074,"['Drama', 'Fantasy', 'Suspense']",['White Fox'],"['Isekai', 'Psychological', 'Time Travel']",[],Light novel,R - 17+ (violence & profanity),16.0,Fall,2024.0,"['AT-X', 'Magic Capsule', 'Memory-Tech', 'Hakuhodo DY Music & Pictures', 'Kadokawa', 'DAXEL']",[],[],"['Crunchyroll', 'Aniplus TV', 'Bahamut Anime Crazy', 'Bilibili Global', 'CatchPlay', 'Laftel', 'MeWatch', 'Muse Asia']"
56228,Rekishi ni Nokoru Akujo ni Naru zo,歴史に残る悪女になるぞ,https://myanimelist.net/anime/56228/Rekishi_ni_Nokoru_Akujo_ni_Naru_zo,https://cdn.myanimelist.net/images/anime/1005/145339.jpg,TV,Finished Airing,7.33,60079.0,2024-10-02 00:00:00+00:00,2024-12-25T00:00:00+00:00,"The kind and compassionate heroine of an otome game may be as flawless as she is admirable, but a certain young woman from Japan much prefers the villainess, Alicia Williams. She sees sense in Alicia's ruthless verbal abuse and values her discipline and fortitude. On the other hand, aside from always toying with Prince Duke Seeker's emotions, the commoner heroine seems to only spout lip service.

Given the choice, the young woman would love to be reincarnated as Alicia—and her wish suddenly comes true! Seven-year-old Alicia awakens with the memories of her past life, now aware of all the future events, outcomes, and the world's secrets. She has no fear; to outsmart the heroine and avoid a bad ending, all Alicia needs is hard work, mastery of her noble family's dark magic, and the determination to become the greatest villainess in history.

[Written by MAL Rewrite]",2783.0,2027,121190,632,"['Comedy', 'Fantasy', 'Romance']",['Maho Film'],"['Isekai', 'Villainess']",['Shoujo'],Light novel,PG-13 - Teens 13 or older,13.0,Fall,2024.0,"['Lantis', 'Half H.P Studio', 'Kadokawa', 'Bandai Namco Music Live']",[],[],['Crunchyroll']
52461,Rougo ni Sonaete Isekai de 8-manmai no Kinka wo Tamemasu,老後に備えて異世界で８万枚の金貨を貯めます,https://myanimelist.net/anime/52461/Rougo_ni_Sonaete_Isekai_de_8-manmai_no_Kinka_wo_Tamemasu,https://cdn.myanimelist.net/images/anime/1890/131473.jpg,TV,Finished Airing,6.94,54726.0,2023-01-08 00:00:00+00:00,2023-03-26T00:00:00+00:00,"Mitsuha Yamano could not have had it worse. After failing to enter her university of choice and losing her entire family in an accident, she finds herself plummeting off a cliff due to an especially fragile guardrail. Through what seems to be the only bit of the fortune left in her life, Mitsuha's firm unwillingness to die allows her to be transported to another world, where she ends up surviving.

In this foreign land, Mitsuha wanders around for days before collapsing from exhaustion and being rescued by a little girl named Colette. Not long after, she finds herself in yet another life-threatening situation, and her indomitable will shines once more, granting her an audience with a divine cosmic being. The entity reveals to Mitsuha that she has acquired not only superhuman regeneration but also the ability to transport between worlds at will.

Armed with this new information, Mitsuha brainstorms ways to utilize her newfound power to its full potential. Realizing that she can take goods from Earth and resell them to the other world at a higher price, she resolves to save up eighty thousand gold coins to be able to retire comfortably.

[Written by MAL Rewrite]",4756.0,2143,112300,331,['Fantasy'],['Felix Film'],['Isekai'],[],Light novel,PG-13 - Teens 13 or older,12.0,Winter,2023.0,"['Kodansha', 'Crunchyroll', 'ABC Animation', 'DMM.com', 'A-Sketch', 'ADK Marketing Solutions', 'Sankyo']",[],[],"['Crunchyroll', 'Aniplus TV', 'Bilibili Global', 'Laftel']"
48761,Saihate no Paladin,最果てのパラディン,https://myanimelist.net/anime/48761/Saihate_no_Paladin,https://cdn.myanimelist.net/images/anime/1176/118382.jpg,TV,Finished Airing,6.88,156983.0,2021-10-09 00:00:00+00:00,2022-01-03T00:00:00+00:00,"Born into a new world after a life of stagnancy, Will awakens to the faces of a skeleton, a ghost, and a mummy. Living in the ruins of a city long fallen, the three raise Will as their own. The skeleton— Blood—teaches him to fight; the ghost—Gus—teaches him magic; and the mummy—Mary—teaches him religion and responsibility. Most importantly, they all teach him love.      

As Will grows up and learns about the world he was born into, he prepares for the day when he must finally set out on his own. For Will, this journey includes a lifelong promise. At their coming-of-age, every adult is required to swear an oath to the god of their choice, with the strength of the pledge affecting the degree of their sworn god's blessing.

With his departure approaching, Will must prepare to accept the truth of his undead guardians and embark into a world that even they don't know the state of. Will discovers, however, that every oath must be fulfilled, one way or another.

[Written by MAL Rewrite]",5057.0,771,342569,1484,"['Action', 'Adventure', 'Fantasy']","[""Children's Playground Entertainment""]","['Isekai', 'Reincarnation']",[],Light novel,PG-13 - Teens 13 or older,12.0,Fall,2021.0,"['DAX Production', 'Docomo Anime Store', 'bilibili', 'Overlap', 'Good Smile Film']",[],[],['Crunchyroll']
50664,Saihate no Paladin: Tetsusabi no Yama no Ou,最果てのパラディン 鉄錆の山の王,https://myanimelist.net/anime/50664/Saihate_no_Paladin__Tetsusabi_no_Yama_no_Ou,https://cdn.myanimelist.net/images/anime/1031/138515.jpg,TV,Finished Airing,7.43,47411.0,2023-10-07 00:00:00+00:00,2023-12-23T00:00:00+00:00,Second season of Saihate no Paladin.,2281.0,1817,138469,382,"['Action', 'Adventure', 'Fantasy']","['OLM', 'Sunrise Beyond']","['Isekai', 'Reincarnation']",[],Light novel,PG-13 - Teens 13 or older,12.0,Fall,2023.0,"['DAX Production', 'Docomo Anime Store', 'bilibili', 'Overlap']",[],[],"['Crunchyroll', 'Bahamut Anime Crazy', 'Bilibili Global']"
53590,Saijaku Tamer wa Gomi Hiroi no Tabi wo Hajimemashita.,最弱テイマーはゴミ拾いの旅を始めました。,https://myanimelist.net/anime/53590/Saijaku_Tamer_wa_Gomi_Hiroi_no_Tabi_wo_Hajimemashita,https://cdn.myanimelist.net/images/anime/1280/138474.jpg,TV,Finished Airing,7.57,61855.0,2024-01-12 00:00:00+00:00,2024-03-29T00:00:00+00:00,"Born into a loving family, Femicia appears to have a bright future ahead of her. When she finally turns five, the time comes to go to the church to have her skills appraised. However, while she does receive a monster tamer skill, it turns out that Femicia has zero stars for that ability. To make matters worse, society considers those who have zero stars to be harbingers of misfortune; as a result, Femicia is shunned by everyone—including her family.

Soon enough, Femicia is chased out of her village and is constantly on the run. Fearing for her life, she decides to masquerade as a boy and change her name to Ivy. With a goal given to her by a fortune teller to reach the royal capital, Ivy meets and successfully tames a slime, starting an unlikely friendship that may provide a means to get the destiny she deserves.

[Written by MAL Rewrite]",1743.0,1924,129424,691,"['Adventure', 'Fantasy']",['Studio Massket'],"['Crossdressing', 'Isekai', 'Reincarnation']",[],Light novel,PG-13 - Teens 13 or older,12.0,Winter,2024.0,"['Lantis', 'Movic', 'KlockWorx', 'Tokyo MX', 'ABC Animation', 'TO Books', 'NetEase', 'BS Asahi', 'Bandai Namco Music Live', 'ABC Frontier']",[],['Crunchyroll'],"['Crunchyroll', 'Ani-One Asia', 'Bahamut Anime Crazy']"
60146,"Saikyou no Ousama, Nidome no Jinsei wa Nani wo Suru?",最強の王様、二度目の人生は何をする?,https://myanimelist.net/anime/60146/Saikyou_no_Ousama_Nidome_no_Jinsei_wa_Nani_wo_Suru,https://cdn.myanimelist.net/images/anime/1712/148299.jpg,TV,Finished Airing,6.18,70697.0,2025-04-02 00:00:00+00:00,2025-06-18T00:00:00+00:00,"The story follows the strongest king in history, Grey. Although he possesses unparalleled power, wealth, and fame, there is no one who stands by his side…and he trusts no one. One day, Grey suddenly meets his death and is reincarnated as a powerless infant named Arthur in a world of magic. Surrounded by a loving family and companions, Arthur starts to experience joys in this new life that he never knew in his previous one. However, during a journey, his family is attacked by bandits...

Thus begins his second life, filled with love and adventure!

(Source: Official site)",9194.0,1656,155817,1115,['Fantasy'],['Studio A-CAT'],"['Isekai', 'Reincarnation']",[],Other,PG-13 - Teens 13 or older,12.0,Spring,2025.0,"['Movic', 'Fuji TV', 'AT-X', 'KlockWorx', 'Slow Curve', 'Kansai Telecasting', 'bilibili', 'Crunchyroll', 'Hakuhodo']",[],[],"['Crunchyroll', 'Bilibili Global']"
50932,Saikyou Onmyouji no Isekai Tenseiki,最強陰陽師の異世界転生記,https://myanimelist.net/anime/50932/Saikyou_Onmyouji_no_Isekai_Tenseiki,https://cdn.myanimelist.net/images/anime/1547/125900.jpg,TV,Finished Airing,7.11,134980.0,2023-01-07 00:00:00+00:00,2023-04-01T00:00:00+00:00,"Despite standing at the zenith as the strongest exorcist, Haruyoshi Kuga sought even greater power, which led to his demise at the hands of those who envied his might. As he draws his last breath, he casts a spell that allows him to reincarnate and swears to become more cunning, hoping that all his efforts will prove useful in his next life.

Haruyoshi is soon reborn in another world as Seika Lamprogue, an illegitimate son of a noble family that prides itself on magic. However, his new family largely ignores him due to his lineage and magic deficiency. Nevertheless, the unbothered Seika leverages the knowledge from his previous life to make numerous valuable allies. As he begins to explore the true limits of his abilities, Seika must also be wary of the consequences that tarnished his past and avoid repeating the same mistakes.

[Written by MAL Rewrite]",3988.0,1037,261116,1025,"['Action', 'Adventure', 'Fantasy']",['Studio Blanc.'],"['Isekai', 'Reincarnation']",[],Light novel,PG-13 - Teens 13 or older,13.0,Winter,2023.0,"['KlockWorx', 'Asmik Ace', 'King Records', 'Futabasha', 'Crunchyroll', 'Bit grooove promotion']",[],[],"['Crunchyroll', 'Animax Korea', 'Bilibili Global', 'Laftel']"
59349,Salaryman ga Isekai ni Ittara Shitennou ni Natta Hanashi,サラリーマンが異世界に行ったら四天王になった話,https://myanimelist.net/anime/59349/Salaryman_ga_Isekai_ni_Ittara_Shitennou_ni_Natta_Hanashi,https://cdn.myanimelist.net/images/anime/1668/144352.jpg,TV,Finished Airing,6.59,46982.0,2025-01-06 00:00:00+00:00,2025-03-24T00:00:00+00:00,"Suffering years of workplace abuse and shuffling between different countries to take on jobs no one else wants, Dennosuke Uchimura never expected his next transfer to be to another world. After all, his tireless efforts catch the Demon Lord's attention; he deems Uchimura the perfect candidate to fill the vacant spot among the Four Heavenly Generals.

Despite Uchimura being an ordinary human, he earns the Demon Lord's recognition through his knack for solving impossible situations—a skill he honed through years as an overseas manager. With rising dissension among the demon army and failing negotiations with other tribes, it is up to Uchimura to justify the faith bestowed upon him and bring one final push for the Demon Lord's vision of dominance and perfection.

[Written by MAL Rewrite]",6682.0,2200,107261,241,"['Adventure', 'Comedy', 'Fantasy']","['Geek Toys', 'CompTown']",['Isekai'],[],Web manga,PG-13 - Teens 13 or older,12.0,Winter,2025.0,"['Pony Canyon', 'KlockWorx', 'Hakuhodo DY Music & Pictures', 'Docomo Anime Store', 'Overlap', 'Crunchyroll', 'dugout', 'GRANTdesign']",[],[],"['Crunchyroll', 'Ani-One Asia', 'Aniplus TV', 'Bahamut Anime Crazy', 'Bilibili Global', 'Laftel']"
52482,Sasaki to Pii-chan,佐々木とピーちゃん,https://myanimelist.net/anime/52482/Sasaki_to_Pii-chan,https://cdn.myanimelist.net/images/anime/1624/139672.jpg,TV,Finished Airing,6.84,50690.0,2024-01-05 00:00:00+00:00,2024-03-22T00:00:00+00:00,"Sasaki, a 39-year-old corporate employee, has resigned himself to live a modest life without dreams and dangers. To his great surprise, his fate takes a brutal turn after he decides to adopt a Java sparrow that he names Pii-chan. The talking bird not only happens to be a reincarnation of a famous magician from another world, but it decides to grant some of its powers to Sasaki—along with the ability to traverse between worlds. Sasaki begins a lucrative business of selling technological items from his world to the less advanced civilization of the other.

However, Sasaki's life becomes more chaotic when he stops an attempt on a woman's life with his new powers.  Unfortunately, the woman Sasaki saved also happens to be a government agent named Hoshizaki, who is tasked with tracking down gifted individuals like him. Forced to join Hoshizaki's secret agency, Sasaki partakes in dangerous missions to find other gifted criminals. He does not even have the luxury of hiding in the other world, where a war is about to break out. If he wants to protect peace in both worlds, Sasaki will have to become the hero that no one expects him to be.

[Written by MAL Rewrite]",5290.0,2138,112640,219,"['Adventure', 'Comedy', 'Fantasy']",['SILVER LINK.'],['Isekai'],[],Light novel,PG-13 - Teens 13 or older,12.0,Winter,2024.0,"['AT-X', 'Nippon Columbia', 'Sammy', 'Crunchyroll', 'Kadokawa', 'Bit grooove promotion', 'GREE Entertainment']",[],[],"['Crunchyroll', 'Bahamut Anime Crazy', 'Bilibili Global', 'CatchPlay', 'MeWatch', 'Muse Asia']"
53263,"Seija Musou: Salaryman, Isekai de Ikinokoru Tame ni Ayumu Michi",聖者無双,https://myanimelist.net/anime/53263/Seija_Musou__Salaryman_Isekai_de_Ikinokoru_Tame_ni_Ayumu_Michi,https://cdn.myanimelist.net/images/anime/1490/137816.jpg,TV,Finished Airing,7.11,70941.0,2023-07-07 00:00:00+00:00,2023-09-29T00:00:00+00:00,"Right as he is about to earn a promotion, a salaryman meets an untimely demise. Taking pity, a mysterious being grants him a second life in the land of Galdardia as a teenager. Choosing the name Luciel for himself and a role as a healer, the young man sets off for the nearby town of Merratoni. There, he learns that healers are a coveted resource, yet they often take advantage of others for monetary gain. Vowing to be different from other healers, he joins the local branch of the Healers' Guild and begins unlocking his magical potential.

After failing to save someone with his magic, Luciel is determined to get stronger. To improve his physical strength and hone his magic skills, he registers as an adventurer and takes rigorous training under Brod, the chief instructor of the Adventurers' Guild. Soon, Luciel gradually finds his way through Galdardia, gaining a reputation as a selfless healer who aids others regardless of expense.

[Written by MAL Rewrite]",3988.0,1811,138874,393,"['Adventure', 'Comedy', 'Fantasy']","['Yokohama Animation Laboratory', 'Cloud Hearts']","['Isekai', 'Reincarnation']",[],Light novel,PG-13 - Teens 13 or older,12.0,Summer,2023.0,"['TBS', 'Kodansha', 'NBCUniversal Entertainment Japan', 'BS11', 'Crunchyroll', 'Nichion', 'Micro Magazine Publishing', 'MAGNET']",[],[],"['Crunchyroll', 'Bahamut Anime Crazy', 'Muse Asia']"
42826,Seijo no Maryoku wa Bannou desu,聖女の魔力は万能です,https://myanimelist.net/anime/42826/Seijo_no_Maryoku_wa_Bannou_desu,https://cdn.myanimelist.net/images/anime/1947/114235.jpg,TV,Finished Airing,7.31,110806.0,2021-04-06 00:00:00+00:00,2021-06-22T00:00:00+00:00,"Since ancient times, the citizens of Slantania have lived within a shroud of miasma, a force that brings forth monsters creating havoc around the world. When the kingdom's Order of Knights becomes incapable of containing the monsters, the Grand Magus summons a holy maiden—the legendary ""Saint""—to obliterate the horrid creatures and restore peace.

One evening, as Sei Takanashi returns home from a long day at work, a magical force pulls her into a foreign world. Upon her arrival to the kingdom of Slantania, she overhears that the Grand Magus inadvertently summoned two Saints—Sei and a brown-haired girl. Needing only one holy maiden, the prince declares the other girl as the Saint, leaving Sei to her own devices.

Sei sets her sight on the Medicinal Flora Research Institute, an establishment known for its studies regarding herbs and potions. While indulging in her latest passion, Sei has a fateful encounter with the commander of the Third Order of Knights. But little does she know, her aptitude as a Saint will continue to exert its influence over her new life.

[Written by MAL Rewrite]",2843.0,1155,235243,1333,"['Fantasy', 'Romance']",['Diomedéa'],"['Isekai', 'Medical']",[],Light novel,PG-13 - Teens 13 or older,12.0,Spring,2021.0,"['Lantis', 'Kadokawa', 'Bit grooove promotion']",[],['Funimation'],"['Crunchyroll', 'Bahamut Anime Crazy', 'Bilibili', 'Muse Asia']"
51215,Seijo no Maryoku wa Bannou desu Season 2,聖女の魔力は万能です Season2,https://myanimelist.net/anime/51215/Seijo_no_Maryoku_wa_Bannou_desu_Season_2,https://cdn.myanimelist.net/images/anime/1077/136855.jpg,TV,Finished Airing,7.44,42011.0,2023-10-03 00:00:00+00:00,2023-12-19T00:00:00+00:00,"The king of Slantania has officially appointed Sei Takanashi as the Holy Saint—an omnipotent maiden summoned from another world to save the kingdom. After months of relentless fighting against monsters, Sei can finally relax and continue her study at the Medicinal Flora Research Institute. Although her relationship with Albert Hawke, the commander of the Third Order of Knights, gradually blossoms, her bachelorette status attracts unwanted attention from other men—much to Albert's dismay.

Moreover, Tenyuu—one of the many princes from the faraway Zaidera Empire—has taken an interest in Slantania and its powerful healing potions. Given that Sei's identity is a national secret, she must lay low in the royal palace until Tenyuu satisfies his curiosity at the institute and returns to his country. Despite his unimpressive appearance, the foreign prince is far from clueless. He has come to Slantania for a clear reason, and Sei's unique skills may just hold the answer to his cryptic research.

[Written by MAL Rewrite]",2269.0,2271,102393,363,"['Fantasy', 'Romance']",['Diomedéa'],"['Isekai', 'Medical']",[],Light novel,PG-13 - Teens 13 or older,12.0,Fall,2023.0,"['Lantis', 'Movic', 'AT-X', 'NTT Plala', 'Kadokawa', 'Bit grooove promotion', 'Bandai Namco Music Live']",[],['Crunchyroll'],"['Crunchyroll', 'Aniplus TV', 'Bahamut Anime Crazy', 'Bilibili Global', 'CatchPlay', 'MeWatch', 'Muse Asia', 'Sushiroll']"
44203,Seirei Gensouki,精霊幻想記,https://myanimelist.net/anime/44203/Seirei_Gensouki,https://cdn.myanimelist.net/images/anime/1836/116060.jpg,TV,Finished Airing,7.06,224179.0,2021-07-06 00:00:00+00:00,2021-09-21T00:00:00+00:00,"When 20-year-old college student Haruto Amakawa dies in a traffic accident, he does not expect to wake up in an unfamiliar world in the body of a young boy named Rio. As their memories and personas fuse, Rio realizes that he now also possesses magical powers. He is relieved to find that his burning passion for revenge against his mother's murderers has not subsided, despite his newly changed identity.

Not soon after, Rio comes across the kidnapped princess of the Bertram Kingdom and saves her without hesitation. To express his gratitude, the king grants him the opportunity to enroll in the Bertram Royal Academy. Believing this to be a new chapter in his life, he is excited to study at this prestigious academy, but life here proves to be difficult for him, a slum-dweller surrounded by the majestic children of nobles.

[Written by MAL Rewrite]",4215.0,580,436607,3428,"['Action', 'Adventure', 'Fantasy', 'Romance']",['TMS Entertainment'],"['Harem', 'Isekai', 'Reincarnation']",[],Light novel,PG-13 - Teens 13 or older,12.0,Summer,2021.0,"['MediaNet', 'Nippon Columbia', 'KlockWorx', 'Asmik Ace', 'Hobby Japan', 'BS Fuji', 'Strawberry Meets Pictures', 'Crunchyroll', 'Kanon Sound', 'NichiNare', 'Melonbooks', 'TMS Music', 'CTW']",[],[],"['Crunchyroll', 'Bilibili']"
50306,Seirei Gensouki 2,精霊幻想記2,https://myanimelist.net/anime/50306/Seirei_Gensouki_2,https://cdn.myanimelist.net/images/anime/1087/144583.jpg,TV,Finished Airing,6.87,62772.0,2024-10-08 00:00:00+00:00,2024-12-24T00:00:00+00:00,"After Rio escapes the capital of the Beltrum Kingdom with his former teacher Celia Claire and his bond spirit, Aishia, he finds himself in a dire situation once again. As it turns out, multiple people from his past life in Japan are suddenly scattered around the new world. Rio rushes to their help, saving a small group and taking them under his wing. To his surprise, one of the rescuees is his old self's childhood friend Miharu Ayase.

The newcomers were not the only ones summoned. With old friends and new allies by his side, Rio sets out to locate the other abductees while searching for a way to send them back to Japan. However, Rio never loses sight of his main goal: avenging his mother's death.

[Written by MAL Rewrite]",5131.0,1430,185694,1269,"['Action', 'Adventure', 'Fantasy', 'Romance']",['TMS Entertainment'],"['Harem', 'Isekai', 'Reincarnation']",[],Light novel,PG-13 - Teens 13 or older,12.0,Fall,2024.0,"['MediaNet', 'Nippon Columbia', 'KlockWorx', 'Asmik Ace', 'Hobby Japan', 'BS Fuji', 'Strawberry Meets Pictures', 'Crunchyroll', 'Kanon Sound', 'NichiNare', 'Melonbooks', 'TMS Music', 'CTW']",[],[],"['Crunchyroll', 'Bahamut Anime Crazy']"
929,Seisenshi Dunbine,聖戦士ダンバイン,https://myanimelist.net/anime/929/Seisenshi_Dunbine,https://cdn.myanimelist.net/images/anime/1562/94955.jpg,TV,Finished Airing,7.06,3267.0,1983-02-05 00:00:00+00:00,1984-01-21T00:00:00+00:00,"Shou Zama is an ordinary 18-year-old from Tokyo who finds himself summoned to the medieval fantasy world of Byston Well. Upon arrival, he is put into service under the ambitious lord Drake Luft, who seeks to greatly expand his power. Those like Shou who come from ""Upper Earth"" possess strong aura power and are ordered to pilot ""Aura Battlers,"" insectoid mecha designed by a man named Shot Weapon, who also came from Upper Earth.

However, Shou's alliances quickly change when he meets Marvel Frozen, a young woman who has decided to rebel against Drake's political agenda. As he realizes the lord's true intentions, the boy chooses to join the fight against Drake and team up with Neal Given, who leads the resistance movement. The resistance isn't alone—Riml, daughter of their enemy and Neal's secret love, aids their efforts, hoping to escape from her father's clutches. As Shou finds himself fighting alongside his new comrades, they put their lives on the line to prevent the villainous Drake from taking over Byston Well before it's too late.

[Written by MAL Rewrite]",4216.0,5798,15906,54,"['Adventure', 'Drama', 'Fantasy', 'Sci-Fi']",['Sunrise'],"['Isekai', 'Mecha']",[],Novel,PG-13 - Teens 13 or older,49.0,Winter,1983.0,"['Bandai Visual', 'Sotsu', 'Nagoya Broadcasting Network']",[],"['ADV Films', 'Sentai Filmworks']",['HIDIVE']
47790,"Sekai Saikou no Ansatsusha, Isekai Kizoku ni Tensei suru",世界最高の暗殺者、異世界貴族に転生する,https://myanimelist.net/anime/47790/Sekai_Saikou_no_Ansatsusha_Isekai_Kizoku_ni_Tensei_suru,https://cdn.myanimelist.net/images/anime/1928/117620.jpg,TV,Finished Airing,7.32,333640.0,2021-10-06 00:00:00+00:00,2021-12-22T00:00:00+00:00,"The world's greatest assassin had sworn lifelong allegiance to the organization that raised him. However, despite his loyalty, that very same organization takes action to silence him, ultimately leading to his demise. Drowning in frustration and regrets he can no longer suppress, he finds himself in an audience with a goddess attracted by his exceptional skills. The goddess offers him reincarnation into a magnificent world of swords and magic so he can perform a crucial mission: prevent that world's destruction by slaying its hero.

Accepting the goddess' request, he is reborn as Lugh Tuatha Dé, the son of a noble family of assassins serving the Alvan Kingdom. Under the guidance of his father, Lugh learns new assassination techniques that significantly differ from the cold-blooded and unsympathetic killing style of his previous life. Furthermore, his other talents bloom, allowing him to meet new allies and acquaintances. Even so, Lugh knows that his efforts are far from adequate, because a monumental adversary such as the hero can only be defeated with perfection.

[Written by MAL Rewrite]",2824.0,395,610375,4400,"['Action', 'Drama', 'Fantasy', 'Mystery', 'Romance']","['SILVER LINK.', 'Studio Palette']","['Isekai', 'Reincarnation']",[],Light novel,PG-13 - Teens 13 or older,12.0,Fall,2021.0,"['Lantis', 'Movic', 'AT-X', 'Glovision', 'TV Aichi', 'Crunchyroll', 'Kadokawa Media House', 'Kadokawa', 'Bandai Namco Arts']",[],[],['Crunchyroll']
